"166";"9517";;"167963";"588159";"5.581547737";"53.279792786";;;"4/8";"J";"Kop-hals-romp boerderij uit 1778. Lang voorhuis met kelder in het midden.";"Oudebildtdijk";"1059";;"9075 NK";;;"Westhoek";"Friesland";"Het Bildt";"ja";"1778";;"0"
"167";"9532";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Poldermolen, type monnikmolen van 1876.";;;;"9077 ZA";;"$: Zuidhoekstermiddelweg  23";"Vrouwenparochie";"Friesland";"Het Bildt";"geen adres";"0";;"0"
"168";"9547";;"183782";"430679";"5.805058956";"51.863922119";;;"8";;"Gepleisterde boerderij, 17e eeuw, met hoog rieten wolfdak, muurankers en vensters met zesruitsramen en luiken. In het bovenlicht van de deur een gietijzeren levensboom. Geprofileerd deurkalf.";"Dijk";"11";;"6551 ZC";;;"Weurt";"Gelderland";"Beuningen";"ja";"1680";;"0"
"169";"9548";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Goed bewaarde herenboerderij, midden 19e eeuw, waarvan het dwars op de stal gebouwde woonhuis een verdieping en een met pannen gedekt schilddak heeft. Gesneden dubbele deur, waarboven hoofdgestel op consoles. Vensters met schuiframen uit de bouwtijd. Schuur onder rieten wolfdak en zomerhuis.";;;;"6550 AB";;;"Weurt";"Gelderland";"Beuningen";"geen adres";"0";;"0"
"170";"9585";;"145485";"476206";"5.247794151";"52.273784637";;;"8";;"Boerderij onder afgewolfd zadeldak. Zijbaander. Gepleisterd; deels verbouwd.";"Angerechtsweg";"12";;"1261 XH";;;"Blaricum";"Noord-Holland";"Blaricum";"ja";"2014";;"0"
"171";"9635";;"113700";"431492";"4.787520885";"51.870445251";;;"8";;"Aan de zuidoever van de Alblas staande BOERDERIJ (XVII), met woonhuis en stal in elkaars verlengde onder een doorlopend schilderachtig rieten dak.In de voorgevel sierankers uit de bouwtijd.Schuur van gepotdekselde houten delen.";"Hofwegen";"31";;"2971 XB";;;"Bleskensgraaf ca";"Zuid-Holland";"Graafstroom";"ja";"2000";;"0"
"172";"9680";;"101391";"487928";"4.599917412";"52.376602173";;;"8";;"Gepleisterd landhuis rentmeester van Elswout, verhoogde middenpartij en waranda 1847.";"Duinvlietspad";"2";;"2051 AG";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1915";;"0"
"173";"9683";;"101632";"488923";"4.603298187";"52.385566711";;;"8";;"Fraai gepleisterd landhuis uit de aanvang der 19e eeuw. Rechte gootlijsten.";"Elswoutslaan";"2";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1909";;"0"
"174";"9684";;"101530";"488837";"4.601813793";"52.384784698";;;"8";;"Lage dienstwoningen, 18e eeuw, oude roedenvensters.";"Elswoutslaan";"4";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1880";;"0"
"175";"9685";;"101344";"488177";"4.599187374";"52.378833771";;;"8";;"Sluiswachterswoning, 18e eeuw. lage woning.";"Elswoutslaan";"10";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1880";;"0"
"176";"9686";;"101328";"487987";"4.598982811";"52.377124786";;;"8";;"Poortgebouw, omstreeks 1650.";"Elswoutslaan";"12";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1900";;"0"
"177";"9688";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Dienstgebouwen omstreeks 1650.";"Elswoutslaan";"16";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"nee";"0";;"0"
"178";"9689";;"101098";"488014";"4.595601082";"52.377346039";;;"8";;"Gepleisterd landhuis, tweede kwart 19e eeuw, met verdieping en omlopend schilddak, waarin aan de voorzijde een dakkapel met 16-ruitsraam. Voorgevel met houten kroonlijst en middenrisaliet, waarin dubbele deuren met hoofdgestel op Empire-consoles. Vensters met zesruits-draairamen en ten dele nog met ijzeren balconhekjes.";"Elswoutslaan";"20";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1850";;"0"
"179";"9690";;"101197";"488126";"4.597036839";"52.378364563";;;"8";;"Opmerkelijk voorbeeld van eclectische architectuur met zowel renaissance als barokke trekken, eind 19e eeuw. Middenpaviljoen met bogen op Ionische zuilen, bekroond door balustrade en koepeldak. Zijvleugels met pilasters. Balustervormig gesneden middenstijlen van de deuren. Gebouwd wellicht tegelijk met het nieuwe huis Elswout, ca. 1882, waarvoor C. Muijsken het ontwerp maakte.";"Elswoutslaan";"22";;"2051 AE";;;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1884";;"0"
"180";"9691";;"101328";"487838";"4.599006653";"52.375785828";;;"8";;"Bruggen en koepeltjes waaronder een gotisch exemplaar in het park.";"Elswoutslaan";"24";;"2051 AE";"bij";;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1884";;"0"
"181";"9692";;"101328";"487838";"4.599006653";"52.375785828";;;"8";;"Grenssteen bij ingang naar boerderij Elswout.";"Elswoutslaan";"24";;"2051 AE";"bij";;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1884";;"0"
"182";"9693";;"101328";"487838";"4.599006653";"52.375785828";;;"8";;"IJskelder van Elswout, waarschijnlijk 19e eeuw, toegankelijk door een gemetselde, getoogde poort.";"Elswoutslaan";"24";;"2051 AE";"bij";;"Overveen";"Noord-Holland";"Bloemendaal";"ja";"1884";;"0"
"183";"9721";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Boerderij langhuis, 17e eeuw, thans bungalow. Moderne schoorsteen doet afbreuk aan het aanzien.";;;;"2050 AA";;;"Overveen";"Noord-Holland";"Bloemendaal";"geen adres";"0";;"0"
"184";"9756";;"111778";"455118";"4.756637096";"52.082641602";;;"8";;"18e eeuwse gepleisterde boerderij onder met riet gedekt wolfdak. Links een opkamer. Rechts een smal venster met half kruiskozijn.";"Noordzijde";"38";;"2411 RB";;;"Bodegraven";"Zuid-Holland";"Bodegraven-Reeuwijk";"ja";"1986";;"0"
"185";"9770";;"116373";"454808";"4.823705673";"52.080196381";;;"8";;"Boerderij uit het einde van de 18e eeuw. Woonhuis en stal onder een hoog rieten wolfdak. Puntgevel met vlechtingen en vensters met negen- en twaalfruitsschuiframen. Links opkamer.";"De Bree";"24";;"2415 BG";;;"Nieuwerbrug aan den Rijn";"Zuid-Holland";"Bodegraven-Reeuwijk";"ja";"2007";;"0"
"186";"9772";;"176208";"401719";"5.693331718";"51.603961945";;;"8";;"Kleine, in schoon metselwerk opgetrokken, uit ca. 1840 daterende boerderij van het Brabantse langgeveltype onder met riet en blauwe Hollandse pannen (en golfplaten) gedekt schilddak en met haaks op het schuurgedeelte een uitbouw tot L-vorm, onder met riet gedekt schilddak en met gedeeltelijk houten wanden; in de voorgevel twee 6-ruits schuifvensters met luiken, een deur met 4-ruits bovenlicht, een halfrond stalvenster en twee stel rechtgesloten deeldeuren; in de achtergevel een kelderluikje en een lage deur. Zeer gaaf voorbeeld van een ontginningsboerderijtje uit de periode van voor het gebruik van kunstmest en als zodanig een vrij zeldzaam stukje sociaal-agrarische geschiedenis.";"Statenweg";"5";;"5427 HB";;;"Boekel";"Noord-Brabant";"Boekel";"ja";"1950";;"0"
"187";"9786";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Terrein van Boelsemaheerdt met hekposten door vazen bekroond en houten poorthamei waarboven duivenslag. Het 19e eeuwse voorhuis van de boerderij is onlangs zo door inwendige verbouwingen geruineerd, dat het niet voor bescherming in aanmerking komt.";;;;"9790 AA";;;"Ten Boer";"Groningen";"Ten Boer";"geen adres";"0";;"0"
"188";"9790";;"240553";"590782";"6.670361996";"53.296665192";;;"8";;"Boerderij waarvan het voorhuis van een kop-hals-romptype zal stammen met aflegering van een zijde; in de voorgevel datumsteen 1802; zesruitsvensters. Later van een schuur voorzien van overgangsgeledingen in de trant van de Oldambtsterhoeve.";"Boersterweg";"69";;"9796 TA";;;"Sint Annen";"Groningen";"Ten Boer";"ja";"1802";;"0"
"189";"9936";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Forse boerderij onder zadeldak met planken topgevels. Vensters met luiken; rechts aanbouw met doorrit. Gevelsteen, XIX.";;;;"7620 AA";;;"Borne";"Overijssel";"Borne";"geen adres";"0";;"0"
"190";"9937";;"249431";"481689";"6.772108555";"52.315032959";;;"8";;"Grote houten schuur met overkragende topgevels.";"Weteringsdwarsweg";"1";;"7626 LG";;;"Hertme";"Overijssel";"Borne";"ja";"1961";;"0"
"191";"9946";;"40251";"383013";"3.737270594";"51.424552917";;;"8";;"De kerk, vanwege het speelwerk van een orgel, vervaardigd in 1794 door de Goudse orgelmaker J.P. Schmidt.";"Oostsingel";"14";;"4454 BA";;;"Borssele";"Zeeland";"Borsele";"ja";"1966";;"0"
"192";"9982";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Ned.Herv.Kerk. Eenvoudig zaalkerkje. Begin XIX. Klokvormige gevel. Boven de omlijste deur een memoriesteen. Het aan de voet gepleisterde gebouwtje heeft aan de zijden spitsboogvensters en steunberen. Dakruiter op het zadeldak.";"Benedenstraat";"7";;"4453 CG";;;"'s-Heerenhoek";"Zeeland";"Borsele";"nee";"0";;"0"
"193";"10026";;"195055";"405311";"5.965783119";"51.635219574";;;"8";;"Rechthoekig uit baksteen opgetrokken pand, eerste helft 19e eeuw onder met pannen gedekt wolfdak. Getoogde vensters met luiken.";"Grotestraat";"60";;"5836 AG";"bij";;"Sambeek";"Noord-Brabant";"Boxmeer";"ja";"1902";;"0"
"194";"10069";;"136760";"421670";"5.122868061";"51.783393860";;;"8";;"Boerderij op T-vormige plattegrond, waarschijnlijk 17e eeuw, met een woongedeelte onder pannen zadeldak tussen puntgevels. Links een opkamer, waaronder een tongewelfde kelder. De gepleisterde hoeve heeft vensters met negenruitsschuiframen en luiken. In de bovenvensters zesruitsramen. In de westelijke gevel van het woongedeelte twee beeldjes, voorstellend Adam en Eva, vermoedelijk 16e eeuws, en afkomstig van het slot te Aalst, waarvan de ruine na 1874 werd gesloopt.";"Dorpsstraat";"2";;"5308 KC";;;"Aalst";"Gelderland";"Zaltbommel";"ja";"1987";;"0"
"195";"10073";;"136801";"421300";"5.123481274";"51.780071259";;;"8";;"Boerderij op T-vormige plattegrond, waarvan het gepleisterde woongedeelte een verdieping en een dwars rieten schilddak draagt. Eerste helft 18e eeuw.";"Maasdijk";"65";;"5308 JB";;;"Aalst";"Gelderland";"Zaltbommel";"ja";"1985";;"0"
"196";"10086";;"138213";"424652";"5.143780231";"51.810241699";;;"8";;"Stal met overstek, oude roedenberg.";"Waaldijk";"33";;"5305 CB";;"23/11/12 bij Kadaster uitgeschreven";"Zuilichem";"Gelderland";"Zaltbommel";"ja";"1970";;"0"
"197";"10087";;"116164";"433884";"4.823027134";"51.892120361";;;"8";;"BOERDERIJ, in oorsprong XVII, met woongedeelte onder rieten wolfdak en hierachter dwars bedrijfsgedeelte van gepotdekselde houten delen en met pannen dak. In de voorgevel twee sierankers en vensters met luiken. In de zijgevel deur met gietijzeren levensboom in het bovenlicht.";"Brandwijksedijk";"30";;"2974 LC";;;"Brandwijk";"Zuid-Holland";"Graafstroom";"ja";"1991";;"0"
"198";"10093";;"117740";"432874";"4.846030235";"51.883152008";;;"8";;"Langgerekte boerderij, gedateerd op het lateitje van een der keldervensters 1653. De achter het woonhuis gelegen stal heeft een hogere nok, waardoor een fraai oplopende daklijn ontstaat. Het woonhuis heeft rechts een opkamer; in de voorgevel ontlastingsbogen, waarin siermetselwerk, die gecorrespondeerd hebben met vroegere vensters. De opkamer heeft sierankers en getoogde keldervensters. Vensters met luiken en zesruitsschuiframen. De stal bezit gepotdekselde houten delen.";"Gijbelandsedijk";"120";;"2974 VH";;;"Brandwijk";"Zuid-Holland";"Graafstroom";"ja";"2000";;"0"
"199";"10109";;"113030";"400279";"4.781564713";"51.589851379";;;"8";;"Breed huis uit omstreeks 1860 met gepleisterde lijstgevel waaraan stucversieringen.";"Boschstraat";"28";;"4811 GH";;;"Breda";"Noord-Brabant";"Breda";"ja";"1991";;"0"
"200";"10273";;"112359";"400238";"4.771887302";"51.589431763";;;"8";;"Fraai herenhuis met Empire kroonlijst en ingangspartij, gesneden bovenlicht in Lodewijk XVI-stijl. plm 1790-1800.";"Prinsenkade";"9";;"4811 VB";;;"Breda";"Noord-Brabant";"Breda";"ja";"1988";;"0"
"201";"10274";;"112356";"400240";"4.771843910";"51.589450836";;;"8";;"Woning, die een gedeelte vormt van een herenhuis in Empirestijl uit het begin van de 19e eeuw.";"Prinsenkade";"9";"A";"4811 VB";;;"Breda";"Noord-Brabant";"Breda";"ja";"1988";;"0"
"202";"10279";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Huis met grijze gebosseerd gepleisterde lijstgevel.";;;;"4800 BA";;"$:$:Gesloopt in 1967 Prinsenkade 14";"Breda";"Noord-Brabant";"Breda";"geen adres";"0";;"0"
"203";"10343";;"112441";"400148";"4.773081779";"51.588630676";;;"8";;"Breed huis met strenge vroeg 19e eeuwse gevel.";"Visserstraat";"7";;"4811 WH";;;"Breda";"Noord-Brabant";"Breda";"ja";"1996";;"0"
"204";"10352";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Een schuur van het Vlaamse type en bakhuis; stal met uitspringend gedeelte.";;;;"4800 CA";;"In 1993 gesloopt";"Effen";"Noord-Brabant";"Breda";"geen adres";"0";;"0"
"205";"10379";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Boerderij van het Brabantse langgeveltype met jaarankers 1874.";;;;"4800 BA";;;"Breda";"Noord-Brabant";"Breda";"geen adres";"0";;"0"
"206";"10380";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Boerderij van het Brabantse langgeveltype.";;;;"4800 BA";;;"Breda";"Noord-Brabant";"Breda";"geen adres";"0";;"0"
"207";"10381";;"108856";"399199";"4.721478939";"51.579814911";;;"8";;"Boerderij van het Brabantse langgeveltype. Woon- en stalgedeelte onbeduidend, maar voortreffelijk voorbeeld van Vlaamse schuur daarbij.";"Bagvensestraat";"25";;"4839 AE";;;"Breda";"Noord-Brabant";"Breda";"nee";"0";;"0"
"208";"10389";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Eenvoudig huis met witte lijstgevel, dwars schilddak en ingang met gecanneleerde pilasters.";"Haagsemarkt";"4";;"4813 BA";;;"Breda";"Noord-Brabant";"Breda";"nee";"0";;"0"
"209";"10534";;"193040";"521652";"5.949712753";"52.680976868";;;"8";;"Tuinmuur met zandstenen cordon en poortje met zandstenen bekroning.";"Bisschopstraat";"3";;"8325 BA";"bij";;"Vollenhove";"Overijssel";"Steenwijkerland";"ja";"1900";;"0"
"210";"10577";;"195157";"520495";"5.980875015";"52.670425415";;;"8";;"Boerderij uit het laatste kwart van de 18e eeuw onder met pannen gedekt schilddak. Vensters met twaalfruitsschuiframen; in de korte voorgevel gevelsteen met opschrift.";"Oppen Swolle";"5";;"8325 PE";;;"Vollenhove";"Overijssel";"Steenwijkerland";"ja";"1788";;"0"
"211";"10608";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Pand met statige lijstgevel op de hoek van het Kerkplein gelegen, aanvang 19e eeuw.";"Straatweg";"57";;"3621 BH";;;"Breukelen";"Utrecht";"Stichtse Vecht";"nee";"0";;"0"
"212";"10617";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Pand van eenvoudig landelijk harmonisch karakter, enigszins verbouwd.";"Straatweg";"122";;"3621 BV";;;"Breukelen";"Utrecht";"Stichtse Vecht";"nee";"0";;"0"
"213";"10618";;"128623";"464981";"5.001617908";"52.172348022";;;"8";;"Pand van eenvoudig landelijk harmonisch karakter, enigszins verbouwd.";"Straatweg";"124";;"3621 BV";;;"Breukelen";"Utrecht";"Stichtse Vecht";"ja";"1987";;"0"
"214";"10641";;"127002";"467177";"4.977740765";"52.192005157";;;"8";;"Pand met lage gevel met opkamer, rechte gootlijst, mogelijk 18e eeuw.";"Kerklaan";"14";;"3626 AP";;;"Nieuwer Ter Aa";"Utrecht";"Stichtse Vecht";"nee";"0";;"0"
"215";"10744";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Huis met puntgevel (ca.1800) met schuiframen uit de bouwtijd.";"Maarland Noordzijde";"87";;"3231 CH";;;"Brielle";"Zuid-Holland";"Brielle";"nee";"0";;"0"
"216";"10745";;"70675";"435964";"4.161798954";"51.905780792";;;"8";;"Huis met puntgevel (ca.1800) met schuiframen uit de bouwtijd.";"Maarland Noordzijde";"88";;"3231 CH";;;"Brielle";"Zuid-Holland";"Brielle";"ja";"2005";;"0"
"217";"10813";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Huis met gepleisterde, ingezwenkte lijstgevel ca. 1800, gemoderniseerd XIX d.";"Nobelstraat";"75";;"3231 BB";;;"Brielle";"Zuid-Holland";"Brielle";"nee";"0";;"0"
"218";"10832";;"70745";"435392";"4.162955761";"51.900650024";;;"8";;"Lijstgevel (XVIII c) met consoles Lod. XV onder de kroonlijst en arm van een uithangbord. Huis van parterre en verdieping.";"Nobelstraat";"62";;"3231 BD";;;"Brielle";"Zuid-Holland";"Brielle";"ja";"1800";;"0"
"219";"10833";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Ingezwenkte lijstgevel (XIX A) voor huis van parterre en zolderverdieping.";"Nobelstraat";"64";;"3231 BD";;;"Brielle";"Zuid-Holland";"Brielle";"nee";"0";;"0"
"220";"11083";;"128531";"493999";"4.997995377";"52.433143616";;;"8";;"Houten huis met puntgevel, XVIII of XIX.";"Zuideinde";"1";;"1151 CN";;;"Broek in Waterland";"Noord-Holland";"Waterland";"ja";"1990";;"0"
"221";"11093";;"159045";"445398";"5.446102142";"51.996952057";;"Opnieuw beschermd onder monnr.: 455496";"8";;"18e eeuwse boerderij met later vernieuwd pannen zadeldak. In de voorgevel venster met luiken en zesruitsschuiframen; zoldervensters met middendorpel en onderluikje. Gemetselde vierkante schuur met pannen schilddak op het erf.";"Zuylesteinseweg";"18";;"3958 BA";;;"Amerongen";"Utrecht";"Utrechtse Heuvelrug";"ja";"1900";;"0"
"222";"11210";"Pitshoeve";"55857";"413800";"3.952876091";"51.704170227";;;"8";;"\"Pitshoeve\". Boerenhoeve met ankers gedateerd 1791. Boerenhuis onder zadeldak en daarachter in lengterichting aansluitende schuur van metselsteen met pannen gedekt. Ingang woonhuis opzij. Sierhek naast het huis.";"Kruisweg";"2";;"4316 LC";;;"Zonnemaire";"Zeeland";"Schouwen-Duiveland";"ja";"1969";;"0"
"223";"11256";;"196020";"328405";"5.970834732";"50.943889618";;;"8";;"Twee hardstenen grenspalen van belang uit oogpunt van volkskundige waarde.";"Lindeplein";"1";;"6444 AT";;"voorheen Akerstraat";"Brunssum";"Limburg";"Brunssum";"ja";"1973";;"0"
"224";"11257";;"198814";"326620";"6.010369301";"50.927639008";;;"8";;"Twee hardstenen grenspalen van belang uit oogpunt van volkskundige waarde.";"Nieuwenhagenweg";;"Ongd";;;;"Brunssum";"Limburg";"Brunssum";"geen adres";"0";;"0"
"225";"11260";;"195439";"329546";"5.962696552";"50.954189301";;;"8";;"Bakstenen huis met houten kruis- en tussendorpelkozijnen, 1644.";"Merkelbeekerstraat";"49";;"6441 KJ";;;"Brunssum";"Limburg";"Brunssum";"ja";"1974";;"0"
"226";"11472";;"101037";"439961";"4.602338791";"51.945476532";;;"8";;"Gepleisterd vierkant huis met hoog, pannen schilddak. Gepolychromeerde gevelsteen met gebeeldhouwde leeuwen: anno 1775. Vensters met zesruitsschuiframen.";"'s-Gravenweg";"379";;"2905 LC";;;"Capelle aan den IJssel";"Zuid-Holland";"Capelle aan den IJssel";"ja";"2011";;"0"
"227";"11481";;"118648";"390666";"4.863626957";"51.503837585";;;"8";;"Voormalig schoolhuis uit de eerste helft van de 19e eeuw, onder zadeldak en met boogvensters waarin houten roeden.";"Ulicotenseweg";"4";;"4861 RT";;;"Chaam";"Noord-Brabant";"Alphen-Chaam";"ja";"1958";;"0"
"228";"11555";;"0";"0";"0.000000000";"0.000000000";;;"8";;"ST.ELISABETHGASTHUIS (Oude mannen en Vrouwenhuis). Aan de noordzijde van de Lange G.havendijk in 1520 gesticht \"cameren\" voor behoeftige geestelijke, sinds 1532 hofje. Twee rijen huisjes onder doorlopende zadeldaken, waarin dakkapellen met gemetselde zijwanden. Vensters met vijftienruitsschuiframen. De huisjes hebben een 18e eeuws karakter, doch zijn waarschijnlijk ouder.";;;;"4100 AA";;;"Culemborg";"Gelderland";"Culemborg";"geen adres";"0";;"0"
"229";"11597";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Veerhuis. Pand, bestaande uit twee evenwijdige, gepleisterde vleugels onder zadeldaken tussen puntgevels, waarschijnlijk 18e eeuw. Venster met zesruitsschuiframen. Inwendig: getoogde 18e eeuwse deuren.";"Veerweg";"82";;"4101 AL";;;"Culemborg";"Gelderland";"Culemborg";"nee";"0";;"0"
"230";"11643";;"214133";"501288";"6.257966042";"52.496093750";;;"8";;"Boerderij uit de 18e eeuw onder hoog, met riet gedekt wolfdak. In de rechter zijgevel vier vensters met 15-ruitsschuiframen.";"Heinoseweg";"1";;"7722 JM";;;"Dalfsen";"Overijssel";"Dalfsen";"ja";"1795";;"0"
"231";"11645";;"213874";"501149";"6.254128456";"52.494873047";;;"8";;"Eenvoudig pand onder afgewolfd rieten zadeldak. Schuifvensters met roedenverdeling, met luiken behangen. Zolderluik gevelsteen.Fraai bouwwerk van belang uit oogpunt van oudheidkundige en volkskundige waarde.";"Heinoseweg";"5";;"7722 JM";;;"Dalfsen";"Overijssel";"Dalfsen";"ja";"1835";;"0"
"232";"11670";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Natuurstenen grenspaal 18e eeuw.";;;;"7720 AA";;"$:In Zwols museum.";"Dalfsen";"Overijssel";"Dalfsen";"geen adres";"0";;"0"
"233";"11676";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Z.g. Woudhuisje; arbeiderswoning onder rieten dak; zesruitsvensters.";"Lytse Loane";"20";;"9104 CH";;;"Damwâld";"Friesland";"Dantumadiel";"nee";"0";;"0"
"234";"11686";;"190583";"592003";"5.921083450";"53.313304901";;;"8";;"Grote boerderij uit 1840, voorhuis met zesruitsvensters.";"Iedyk";"9";;"9107 GD";;;"Jannum";"Friesland";"Ferwerderadiel";"ja";"1900";;"0"
"235";"12165";;"0";"0";"0.000000000";"0.000000000";;;"8";;"In oorsprong 18e eeuws (mogelijk ouder) PAND met verdieping onder schilddak. Lijstgevel waarin negenruitsschuifvensters; deur met gesneden panelen, waarboven bovenlicht met roeden, geprofileerde puibalk. Achtergevel met 12- en 16-ruitsschuifvenster, bogen boven venster en ingang rechterzijde; vierruitsvenster in top, waarboven wolfeind.";"Rietveld";"54";;"2611 LM";;;"Delft";"Zuid-Holland";"Delft";"nee";"0";;"0"
"236";"12188";;"84608";"447738";"4.361823559";"52.013530731";;;"8";;"Dit gebouw vanwege een uit het Weeshuis afkomstig orgel uit 1650.";"Vlamingstraat";"44";;"2611 KX";;;"Delft";"Zuid-Holland";"Delft";"ja";"1880";;"0"
"237";"12256";;"84267";"447174";"4.356973648";"52.008419037";;;"8";;"Gepleisterd huisje met zadeldak (XVII?) en hoog bordes met balusterleuningen. Rechts hiervan schuur onder zadeldak (XVIII).";"Westvest";"25";;"2611 AZ";;;"Delft";"Zuid-Holland";"Delft";"ja";"1994";;"0"
"238";"12314";;"255436";"595104";"6.894871235";"53.332897186";;;"8";;"Op de Biessumse wierde gelegen boerenhoeve bestaande uit een schuur onder zadeldak, gedeeltelijk met riet, gedeeltelijk met pannen gedekt, aan weerszijden aan de kop afgewolfd en met een uilebord. In lengterichting aan de schuur aangebouwd, gericht op het hart van de wierde, een bakstenen woonhuis met idem afhang, gedekt door pannen zadeldak, aan de kop afgewolfd. Op de overgang van de schuur op het woonhuis haaks uitgebouwd bakhuis. XIX.";"Ossenweg";"19";;"9931 TA";;;"Delfzijl";"Groningen";"Delfzijl";"ja";"1976";;"0"
"239";"12319";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Boerderij waarvan het dwarsgebouwde voorhuis bescherming verdient; het is gedekt door een schilddak met hoekschoorstenen. Omlijste ingang met versierd bovenlicht. Zeslichtsvensters.";;;;"9909 ZG";;;"Spijk";"Groningen";"Delfzijl";"geen adres";"0";;"0"
"240";"12327";;"0";"0";"0.000000000";"0.000000000";;;"8";;"De Herv. Kerk vanwege een laat 18e eeuwse preekstoel vrijwel gelijk aan die te Solwerd uit 1783. Klein orgel.";;;;"9909 ZG";;;"Spijk";"Groningen";"Delfzijl";"geen adres";"0";;"0"
"241";"12336";;"257775";"493151";"6.897945881";"52.416522980";;;"8";;"V.m. papiermolen. Twee eenvoudige, aaneengebouwde, verdiepingloze panden.";"Nutterseweg";"12";;"7637 PK";"bij";;"Oud Ootmarsum";"Overijssel";"Dinkelland";"ja";"1989";;"0"
"242";"12340";;"264908";"490366";"7.001846313";"52.390117645";;;"8";;"Boerderij waarvan de vakwerkvoorgevel en de vakwerkbovenkamer zijn opgetrokken op een plint van Bentheimer steen en voorzien zijn van houten topgevels; vensters met roedenverdeling en luiken.";"Lattropperstraat";"96";;"7591 PK";;;"Denekamp";"Overijssel";"Dinkelland";"ja";"1990";;"0"
"243";"12348";;"262410";"496250";"6.967047691";"52.443477631";;;"8";;"Driebeukige vakwerkschuur met uitgebouwde zij-ingang.";"Jonkershoesweg";"9";;"7635 LM";;;"Lattrop-Breklenkamp";"Overijssel";"Dinkelland";"ja";"1977";;"0"
"244";"12351";;"257368";"490725";"6.891224861";"52.394802094";;;"8";;"Fraaie, gave vakwerk hooischuur met zijbeuk over de halve lengte van de hoofdbeuk. De vakwerkwanden gedicht met delen, strovlechtwerk en twijgen met leem.";"Korteweg";"3";;"7636 RE";;;"Agelo";"Overijssel";"Dinkelland";"ja";"1900";;"0"
"245";"12359";;"262681";"493428";"6.970125198";"52.418071747";;;"8";;"Gave tweebeukige vakwerk hooischuur met doorrit. De wanden gedicht met planken, stroovlechtwerk en baksteen.";"Dorpsstraat";"7";;"7635 NA";;;"Lattrop-Breklenkamp";"Overijssel";"Dinkelland";"nee";"0";;"0"
"246";"12362";;"257760";"493219";"6.897746563";"52.417137146";;;"8";;"Vakwerkschuur; een geveltop met heide gedekt.";"Wittebergweg";"1";;"7637 PM";"bij";"Schuur is gesloopt";"Oud Ootmarsum";"Overijssel";"Dinkelland";"ja";"2003";;"0"
"247";"12365";;"261663";"491364";"6.954509258";"52.399726868";;;"8";;"Gave eenbeukige vakwerk hooischuur; de wanden gedicht met eiken delen.";"Ootmarsumsestraat";"87";;"7634 PN";;;"Tilligte";"Overijssel";"Dinkelland";"ja";"1969";;"0"
"248";"12370";;"0";"0";"0.000000000";"0.000000000";;;"8";;"Boerderij van het Noordbrabantse langgeveltype, met pannendak. Empire ramen met waaierzwikken, deur met amandelvormige kussenpanelen, gesneden bovenlicht. Stallen verbouwd.";"Helmondseweg";"24";;"5751 GD";;;"Deurne";"Noord-Brabant";"Deurne";"nee";"0";;"0"
"249";"12379";;"180419";"384242";"5.752848148";"51.446693420";;;"8";;"Boerderij van het Noordbrabantse langgeveltype, jaarankers 1716, met rieten schuur.";"Schooteindseweg";"7";;"5756 BD";;;"Vlierden";"Noord-Brabant";"Deurne";"ja";"1963";;"0"
"250";"12579";;"207716";"474079";"6.159210682";"52.252223969";;;"8";;"Onderkelderd pand met 19e eeuwse gepleisterde lijstgevel; halfrond om het zoldervenster verhoogde kroonlijst met tanding; hoog voorhuis XVII.";"Grote Overstraat";"52";;"7411 JD";;;"Deventer";"Overijssel";"Deventer";"ja";"1900";;"0"
